Path, Class
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1811.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1812.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1813.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1814.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1815.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1816.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1817.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1818.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1819.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1820.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1821.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1822.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1823.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1824.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1825.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1826.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1827.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1828.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1829.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1830.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1831.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1832.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1833.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1834.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1835.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1836.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1837.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1838.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1839.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1840.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1841.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1842.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1843.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1844.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1845.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1846.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1847.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1848.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1849.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1850.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1851.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1852.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1853.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1854.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1855.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1856.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1857.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1858.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1859.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1860.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1861.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1862.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1863.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1864.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1865.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1866.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1867.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1868.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1869.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1870.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1871.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1872.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1873.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1874.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1875.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1876.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1877.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1878.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1879.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1880.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1881.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1882.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1883.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1884.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1885.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1886.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1887.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1888.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1889.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1890.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1891.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1892.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1893.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1894.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1895.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1896.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1897.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1898.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1899.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1900.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1901.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1902.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1903.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1904.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1905.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1906.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1907.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1908.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\dresser\train\dresser1909.points,dresser
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1910.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1911.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1912.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1913.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1914.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1915.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1916.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1917.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1918.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1919.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1920.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1921.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1922.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1923.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1924.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1925.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1926.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1927.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1928.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1929.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1930.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1931.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1932.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1933.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1934.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1935.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1936.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1937.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1938.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1939.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1940.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1941.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1942.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1943.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1944.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1945.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1946.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1947.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1948.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1949.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1950.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1951.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1952.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1953.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1954.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1955.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1956.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1957.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1958.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1959.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1960.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1961.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1962.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1963.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1964.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1965.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1966.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1967.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1968.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1969.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1970.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1971.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1972.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1973.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1974.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1975.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1976.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1977.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1978.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1979.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1980.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1981.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1982.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1983.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1984.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1985.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1986.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1987.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1988.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1989.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1990.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1991.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1992.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1993.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1994.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1995.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1996.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1997.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1998.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor1999.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2000.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2001.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2002.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2003.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2004.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2005.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2006.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2007.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2008.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2009.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2010.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2011.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2012.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2013.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2014.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2015.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2016.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2017.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2018.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2019.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2020.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2021.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2022.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2023.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2024.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2025.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2026.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2027.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2028.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2029.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2030.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2031.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2032.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2033.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2034.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2035.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2036.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2037.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2038.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2039.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2040.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2041.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2042.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2043.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2044.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2045.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2046.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2047.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2048.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2049.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2050.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2051.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2052.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2053.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2054.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2055.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2056.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2057.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2058.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2059.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2060.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2061.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2062.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2063.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2064.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2065.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2066.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2067.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2068.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2069.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2070.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2071.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2072.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2073.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2074.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2075.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2076.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2077.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2078.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2079.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2080.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2081.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2082.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2083.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2084.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2085.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2086.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2087.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2088.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2089.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2090.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2091.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2092.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2093.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2094.points,monitor
D:\PointNet\PointNet-PyTorch-master\data\ModelNet10_\monitor\train\monitor2095.points,monitor
